feature,importance_mean,importance_std,val_imp_0,val_imp_1,val_imp_2,val_imp_3,val_imp_4
ciudad_Coral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Sanford,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Cape haze,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Fort Walton Beach,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Palm Coast,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Micco,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Goodland,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_High Springs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Port St Joe,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Doral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_4s6cny Watersound,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Biscayne Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_O'Brien,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Banyan Village,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Orange Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Plant city,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Yankeetown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_PALM COAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_MIAMI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Ft Lauderdale,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Hernando Beach,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Jay,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Heathrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_South Lauderdale By The Sea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Goulds,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Oviedo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Oakland Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_NAVARRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Seville,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Valrico,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Walnut Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Bowling Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Altha,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Sun City Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Wellborn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Macclenny,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_THE VILLAGES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Rotonda West,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Minneola,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Sunny Isles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Dania Beach,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_JACKSONVILLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Sorrento,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_La Belle,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Margate,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Niceville,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Panama city beach,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Deerfield Beach,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Chiefland,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Mims,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Wesley Chapel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Port richey,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_TAMPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Little Torch Key,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_New Pt Richey,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Big Coppitt Key,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Geiger Key,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Oak Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_CARRABELLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Cape Haze,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Grant,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Gotha,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_FORT MYERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_University Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Lake Alfred,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Lake Suzy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Palmetto Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_North Venice,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Viera,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Apollo Beach,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Windley Key,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Sumterville,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Cocoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Coco Plum Key,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Lake Helen,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Trinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_ORLANDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Welaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Waldo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Babson Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Tavares,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Nobleton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_River Ranch,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_De Leon Springs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Apalachicola,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Lakeland,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Medley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_AVE MARIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Homosassa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Hallandale Beach,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Kenansville,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Palm City,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Saint augustine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Hosford,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Gulfport,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_North Lauderdale,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Citrus Springs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Venice,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_ALLIGATOR POINT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_N Ft Myers,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_CLEARWATER,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Mcalpin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Barefoot Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Bagdad,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_WINTER PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Pompano beach,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Panama city,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Lake Hamilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Belleair Bluffs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Sunrise,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_INLET BEACH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_New smyrna beach,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_The Villages,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Bartow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Indian Harbour Beach,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Fleming Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Lake Butler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Land Olakes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Seffner,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Cloud,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Fruitland Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Bushnell,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Point Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Dania,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Bay Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Crestview,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_PORT ST JOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Alachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Live Oak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tipo_vivienda_SINGLEFAMILY,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Century,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_North Palm Beach,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Debary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Miramar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Casselberry,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_East Palatka,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Rocky Point,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Crescent City,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Chuluota,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Miami Gardens,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Alligator Pt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Sneads,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_West Miami,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Shady Grove,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Ruskin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Lake Mary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Horseshoe Beach,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Melrose,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Champions Gate,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Green Cv Spgs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Ocklawaha,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Bronson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Hawthorne,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Okahumpka,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Fort Mc Coy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Osteen,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Midway,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Dundee,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Grant Valkaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extracted_dimension_Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Sweetwater,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Lucie,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Branford,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Ponte Vedra,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Sandestin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Crawfordville,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Edgewater,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Poinciana,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Valparaiso,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Lighthouse Point,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Mcintosh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Bonifay,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_San Mateo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Citra,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_West Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Cape Canaveral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Safety Harbor,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Quincy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Palatka,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Land o lakes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Deltona,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_LEHIGH ACRES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Middle Torch Key,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Kathleen,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Eaton Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Geneva,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Graceville,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Lauderdale By The Sea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Alva,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Mount Plymouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Bradenton beach,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Silver Springs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_St Petersburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Forest City,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unidades_area_lote_sqft,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Banyan village,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Wildlight,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Saint George Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Bradley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_South Daytona,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Lanark Village,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Brandon,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Punta gorda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Belleair,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Gretna,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Coconut Creek,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Georgetown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_EAST PALATKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Navarre Beach,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Copeland,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Ocean ridge,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_CAPTIVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Kindred,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_AUBURNDALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Paisley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Hypoluxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Cape Coral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_St Augustine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Milton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Alligator Point,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Lauderhill,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Dade city,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_LABELLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Pomona Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Pinellas Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Steinhatchee,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Weeki Wachee,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Coral Springs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Miami Springs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_El Portal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Oakland,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Nokomis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Archer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Yalaha,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Old Town,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Chattahoochee,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Lower Matecumbe,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Malone,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Palm Shores,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Fort mc coy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Cedar Key,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Lauderdale by the Sea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Arcadia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Grove city,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Brooker,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Saint Teresa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Bellview,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Hampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Lecanto,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_3rgp0l Weeki Wachee,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Floral City,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Holder,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Lake Panasoffkee,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Winter Haven,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Lawtey,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Wausau,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Youngstown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zona_horaria_America/New_York,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_PLACIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Oldsmar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_CAPE CORAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Crystal River,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Beverly Hills,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Pt Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Reunion,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Ramrod Key,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Trenton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Brooksville,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Eustis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_WESLEY CHAPEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Westlake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Alford,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Hutchinson island,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extracted_dimension_MobileManufactured,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Dunedin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Miami Lakes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Ocean Breeze,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Pinetta,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Lutz,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Wimauma,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Chipley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Saint petersburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Fountain,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Cottondale,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Palmdale,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Land O Lakes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Marianna,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_New port richey,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Circle,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Pt Saint Joe,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Odessa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Grand Ridge,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Bella Collina,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Astor,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_tampa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciudad_Hilliard,-0.7295175672858022,1.4590351345716044,-3.647587836429011,0.0,0.0,0.0,0.0
ciudad_Yulee,-3.3972184331389146,6.794436866277829,0.0,0.0,0.0,-16.986092165694572,0.0
ciudad_Estero,-4.828773505019489,654.1369143585862,0.0,-1198.4159880767693,670.6037542364211,503.66836631525075,0.0
ciudad_Dade City,-6.461029129603412,12.922058259206826,-32.30514564801706,0.0,0.0,0.0,0.0
ciudad_Saint Pete Beach,-10.702242466167082,1284.0202816590268,234.43391747999704,-742.1761154712294,2180.0214681754587,-27.234286081627943,-1698.5561964334338
ciudad_Palm Springs,-11.095616909861565,53.163869061113694,0.0,-109.0060082207201,0.0,0.0,53.52792367141228
ciudad_Palm Bay,-16.58401647413848,1045.559720576522,1249.7841634921497,-1812.0720265044947,422.8567239744589,498.03247069200734,-441.52141402481357
ciudad_Zolfo Springs,-20.859424811892676,41.71884962378535,0.0,-104.29712405946339,0.0,0.0,0.0
ciudad_Eastpoint,-26.80157963995589,53.603159279911786,0.0,-134.00789819977945,0.0,0.0,0.0
ciudad_Orchid,-27.25748885878129,495.974164022311,127.46418412582716,355.161934128555,-502.9425807868829,586.8415087168105,-702.8124904782162
ciudad_Wildwood,-28.454648983979133,30.088696502516537,0.0,0.0,-47.80694734927965,-17.004531326820143,-77.46176624379586
ciudad_Stock Island,-31.447803896595723,673.824036521635,0.0,-1142.2869691001833,985.0479496172047,0.0,0.0
ciudad_Osprey,-35.12964947859291,67.67185974462043,-5.23565306403907,0.0,-170.41259432892548,0.0,0.0
ciudad_Madeira Beach,-38.19290711588692,1490.8587054768439,1785.8035393375321,443.21862131665694,-813.4217184853624,897.1401726854383,-2503.7051504336996
ciudad_Terra Ceia,-41.47212963050697,130.12138777284403,-293.0983093086397,0.0,0.0,0.0,85.73766115610488
ciudad_Everglades,-46.14804914530832,123.71316150426397,0.0,58.63047102582641,-289.370716752368,0.0,0.0
ciudad_Key Largo,-52.64013813908677,745.0665541352547,487.4644962514867,328.4506049839547,-1031.7898903889,806.4768229310866,-853.802724473062
ciudad_Watersound,-56.61993279055459,977.5730901236392,1390.779204897699,3.258472978195641,0.0,13.957742317346856,-1691.0950841460144
ciudad_Miami Shores,-57.27692242814228,114.55384485628456,-286.3846121407114,0.0,0.0,0.0,0.0
ciudad_Gainesville,-59.68053735716967,263.8452828362998,0.0,0.0,-550.0494551076554,251.64676832180703,0.0
ciudad_Howey In The Hills,-72.14549870638875,390.67275010964914,-819.2576762531535,0.0,0.0,149.131612164143,309.3985705570667
ciudad_Vernon,-73.48070045002969,146.9614009000594,-367.40350225014845,0.0,0.0,0.0,0.0
ciudad_Carrabelle,-76.19636141662485,706.4189379321643,518.3288993374445,75.07529335614527,454.9197377843666,0.0,-1429.3057375610806
ciudad_North port,-76.32382584734587,1041.4305327190586,1662.8204151045065,-972.5745107996627,227.8391007129103,-1299.7041342544835,0.0
ciudad_Sea Ranch Lakes,-76.94203060304281,153.88406120608562,0.0,0.0,0.0,-384.710153015214,0.0
ciudad_Immokalee,-77.32962436643429,887.8609354761054,1621.7488219745574,-299.3724499985692,-303.68963528971653,-995.9088191463379,-409.42603937210515
ciudad_Mary Esther,-78.10072806172539,200.0845031466523,0.0,0.0,82.61605678446358,0.0,-473.1196970930905
ciudad_Weirsdale,-80.81792118754238,693.7706263292729,361.75168009026675,0.0,115.40402934874874,-1417.0362664467539,535.7909510700265
ciudad_Largo,-87.43274428625591,174.86548857251182,-437.16372143127955,0.0,0.0,0.0,0.0
ciudad_Panama City,-93.3554105480085,553.661499763109,-205.6853593904525,0.0,735.4479586601374,0.0,-996.5396520097274
ciudad_Okeechobee,-93.41657915615943,240.27655340349537,-571.5926982383244,0.0,0.0,44.57262294413522,59.93717951339204
ciudad_Belleview,-95.13885382428998,426.64273259598923,411.0883765196777,0.0,0.0,0.0,-886.7826456411276
ciudad_Myakka City,-97.00336846137652,436.8735541881305,97.58610388042871,-819.1621126773534,-126.45180253742728,527.1300094757462,-164.1190404482768
ciudad_Rosemary Beach,-97.53300218603108,884.5539088711471,521.2243066676892,30.495870724960696,-1512.892007221235,1038.6855031439336,-565.178684245504
ciudad_Indian River Shores,-98.91738458025502,931.6926014967669,1107.9579210052034,-1215.1771810833015,780.0026107777958,-139.17885086487513,-1028.1914227360976
